'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.525';'5.228';0.0
'2.508';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'2.521';'5.190';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.586';'2.056';0.0
'0.568';'2.056';0.0
'0.568';'2.052';0.0
'0.567';'2.048';0.0
'0.567';'2.048';0.0
'0.567';'2.048';0.0
'0.567';'2.048';0.0
'0.567';'2.048';0.0
'0.567';'2.048';0.0
'0.567';'2.048';0.0
'0.567';'2.048';0.0
'0.568';'2.052';0.0
'0.568';'2.052';0.0
'0.568';'2.052';0.0
'0.568';'2.052';0.0
'0.568';'2.052';0.0
'0.568';'2.052';0.0
'0.568';'2.052';0.0
'0.568';'2.052';0.0
'0.568';'2.052';0.0
'0.568';'2.052';0.0
'0.550';'2.056';0.0
'0.550';'2.056';0.0
'0.550';'2.056';0.0
'0.550';'2.056';0.0
'0.550';'2.056';0.0
'0.550';'2.056';0.0
'0.550';'2.052';0.0
'0.550';'2.052';0.0
'0.550';'2.052';0.0
'0.550';'2.052';0.0
'0.550';'2.052';0.0
'0.550';'2.052';0.0
'0.546';'2.052';0.0
'0.546';'2.052';0.0
'0.546';'2.052';0.0
'0.545';'2.048';0.0
'0.545';'2.044';0.0
'0.543';'2.032';0.0
'0.541';'2.015';0.0
