'0.743';'2.178';0.0
'0.743';'2.178';0.0
'0.743';'2.178';0.0
'0.743';'2.178';0.0
'0.743';'2.178';0.0
'0.743';'2.178';0.0
'0.743';'2.178';0.0
'0.734';'2.183';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.731';'2.174';0.0
'0.722';'2.174';0.0
'0.714';'2.140';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.715';'2.144';0.0
'0.739';'2.170';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.716';'2.152';0.0
'0.743';'2.178';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.740';'2.140';0.0
'0.717';'2.178';0.0
'0.712';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.716';'2.174';0.0
'0.727';'2.174';0.0
'0.728';'2.157';0.0
'0.728';'2.157';0.0
'0.728';'2.157';0.0
'0.728';'2.157';0.0
'0.728';'2.157';0.0
'0.728';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.732';'2.157';0.0
'0.752';'2.148';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.753';'2.152';0.0
'0.754';'2.157';0.0
'0.754';'2.157';0.0
'0.187';'5.896';0.0
'0.194';'5.896';0.0
'0.187';'5.896';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.187';'5.911';0.0
'0.194';'5.911';0.0
'0.194';'5.911';0.0
'0.194';'5.911';0.0
'0.194';'5.911';0.0
'0.194';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.201';'5.911';0.0
'0.208';'5.896';0.0
'0.208';'5.911';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.208';'5.896';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.023';'6.962';0.0
'0.399';'7.001';0.0
'0.432';'6.943';0.0
'0.441';'6.962';0.0
'0.441';'6.962';0.0
'0.455';'6.943';0.0
'0.479';'6.943';0.0
'0.501';'6.923';0.0
'0.525';'6.923';0.0
'0.555';'6.904';0.0
'0.586';'6.904';0.0
'0.602';'6.904';0.0
'0.624';'6.885';0.0
'0.648';'6.885';0.0
'0.663';'6.885';0.0
'0.680';'6.904';0.0
'0.696';'6.904';0.0
'0.712';'6.904';0.0
'0.727';'6.904';0.0
'0.743';'6.904';0.0
'0.759';'6.904';0.0
'0.767';'7.391';0.0
'0.767';'7.391';0.0
'0.791';'7.391';0.0
'0.808';'7.391';0.0
'0.824';'7.391';0.0
'0.839';'7.370';0.0
'0.864';'7.370';0.0
'0.880';'7.370';0.0
'0.899';'7.391';0.0
'0.923';'7.391';0.0
'0.940';'7.391';0.0
'0.948';'7.391';0.0
'0.967';'7.412';0.0
'0.983';'7.412';0.0
'0.992';'7.412';0.0
'1.008';'7.412';0.0
'1.016';'7.412';0.0
'1.025';'7.412';0.0
'1.039';'7.391';0.0
'1.047';'7.391';0.0
'1.047';'7.391';0.0
'1.047';'7.391';0.0
'1.061';'7.370';0.0
'1.078';'7.370';0.0
'1.092';'7.348';0.0
'1.106';'7.327';0.0
'1.122';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.130';'7.327';0.0
'1.202';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.213';'6.361';0.0
'1.220';'6.361';0.0
'1.220';'6.361';0.0
'1.220';'6.361';0.0
'1.220';'6.361';0.0
'1.220';'6.361';0.0
'1.220';'6.361';0.0
'1.220';'6.361';0.0
