'1.426';'2.052';0.0
'1.416';'2.064';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.396';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.417';'2.048';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.406';'2.052';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.396';'2.064';0.0
'1.399';'2.052';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.387';'2.064';0.0
'1.391';'2.056';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.380';'2.060';0.0
'1.378';'2.064';0.0
'1.378';'2.064';0.0
'1.378';'2.064';0.0
'1.378';'2.064';0.0
'1.378';'2.064';0.0
'1.378';'2.064';0.0
'1.378';'2.064';0.0
'1.378';'2.064';0.0
'1.378';'2.064';0.0
'1.378';'2.064';0.0
'1.379';'2.068';0.0
'1.379';'2.068';0.0
'1.379';'2.068';0.0
'1.379';'2.068';0.0
'1.429';'2.044';0.0
'1.415';'2.052';0.0
'1.415';'2.052';0.0
'1.415';'2.052';0.0
'1.413';'2.056';0.0
'1.414';'2.060';0.0
'1.414';'2.060';0.0
'1.412';'2.064';0.0
'1.413';'2.068';0.0
'1.413';'2.077';0.0
'1.410';'2.081';0.0
'1.410';'2.089';0.0
'1.407';'2.093';0.0
'1.407';'2.102';0.0
'1.406';'2.110';0.0
'1.405';'2.118';0.0
'1.404';'2.127';0.0
'1.399';'2.135';0.0
'1.399';'2.144';0.0
'1.394';'2.152';0.0
'1.299';'2.060';0.0
'1.276';'2.040';0.0
'1.274';'2.044';0.0
'1.271';'2.048';0.0
'1.269';'2.052';0.0
'1.267';'2.056';0.0
'1.267';'2.056';0.0
'1.264';'2.060';0.0
'1.264';'2.060';0.0
'1.264';'2.060';0.0
'1.264';'2.060';0.0
'1.264';'2.060';0.0
'1.263';'2.056';0.0
'1.263';'2.056';0.0
'1.263';'2.056';0.0
'1.265';'2.052';0.0
'1.265';'2.052';0.0
'1.268';'2.048';0.0
'1.267';'2.044';0.0
'1.269';'2.040';0.0
'1.308';'2.178';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.295';'2.187';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'1.294';'2.183';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.19';'6.734';0.0
'-1.02';'6.430';0.0
'-1.02';'6.430';0.0
'-1.01';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-1.00';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.98';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.97';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
'-0.95';'6.430';0.0
