'-0.19';'3.712';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.20';'3.704';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.19';'3.712';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.18';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.19';'3.696';0.0
'-0.21';'3.728';0.0
'-0.19';'3.680';0.0
'-0.19';'3.680';0.0
'-0.19';'3.680';0.0
'-0.19';'3.688';0.0
'-0.19';'3.688';0.0
'-0.20';'3.696';0.0
'-0.20';'3.696';0.0
'-0.20';'3.696';0.0
'-0.20';'3.704';0.0
'-0.20';'3.704';0.0
'-0.20';'3.712';0.0
'-0.21';'3.712';0.0
'-0.21';'3.720';0.0
'-0.21';'3.720';0.0
'-0.21';'3.728';0.0
'-0.22';'3.728';0.0
'-0.22';'3.736';0.0
'-0.22';'3.736';0.0
'-0.23';'3.744';0.0
'-0.21';'3.720';0.0
'-0.20';'3.720';0.0
'-0.21';'3.720';0.0
'-0.21';'3.720';0.0
'-0.21';'3.728';0.0
'-0.21';'3.728';0.0
'-0.22';'3.728';0.0
'-0.22';'3.728';0.0
'-0.22';'3.728';0.0
'-0.22';'3.728';0.0
'-0.22';'3.728';0.0
'-0.22';'3.728';0.0
'-0.23';'3.728';0.0
'-0.23';'3.728';0.0
'-0.23';'3.728';0.0
'-0.23';'3.728';0.0
'-0.23';'3.728';0.0
'-0.23';'3.728';0.0
'-0.23';'3.720';0.0
'-0.23';'3.720';0.0
'-0.23';'3.720';0.0
'-0.22';'3.720';0.0
'-0.22';'3.712';0.0
'-0.22';'3.712';0.0
'-0.22';'3.704';0.0
'-0.22';'3.704';0.0
'-0.22';'3.696';0.0
'-0.22';'3.696';0.0
'-0.22';'3.688';0.0
'-0.22';'3.688';0.0
'-0.22';'3.680';0.0
'-0.22';'3.680';0.0
'-0.22';'3.680';0.0
'-0.22';'3.672';0.0
'-0.22';'3.672';0.0
'-0.22';'3.672';0.0
'-0.22';'3.672';0.0
'-0.22';'3.664';0.0
'-0.22';'3.664';0.0
'-0.22';'3.664';0.0
'-0.21';'3.777';0.0
'-0.24';'3.736';0.0
'-0.25';'3.736';0.0
'-0.25';'3.736';0.0
'-0.25';'3.736';0.0
'-0.25';'3.736';0.0
'-0.25';'3.744';0.0
'-0.25';'3.744';0.0
'-0.25';'3.744';0.0
'-0.25';'3.752';0.0
'-0.25';'3.752';0.0
'-0.25';'3.752';0.0
'-0.25';'3.752';0.0
'-0.25';'3.752';0.0
'-0.25';'3.752';0.0
'-0.24';'3.752';0.0
'-0.24';'3.752';0.0
'-0.24';'3.752';0.0
'-0.24';'3.752';0.0
'-0.24';'3.752';0.0
'-0.12';'3.777';0.0
'-0.10';'3.704';0.0
'-0.10';'3.704';0.0
'-0.10';'3.704';0.0
'-0.10';'3.704';0.0
'-0.09';'3.704';0.0
'-0.09';'3.704';0.0
'-0.09';'3.704';0.0
'-0.08';'3.704';0.0
'-0.08';'3.704';0.0
'-0.08';'3.704';0.0
'-0.08';'3.704';0.0
'-0.07';'3.704';0.0
'-0.07';'3.704';0.0
'-0.07';'3.704';0.0
'-0.07';'3.704';0.0
'-0.07';'3.712';0.0
'-0.07';'3.712';0.0
'-0.07';'3.712';0.0
'-0.07';'3.720';0.0
'-0.08';'3.761';0.0
'-0.07';'3.720';0.0
'-0.07';'3.720';0.0
'-0.07';'3.720';0.0
'-0.07';'3.720';0.0
'-0.07';'3.720';0.0
'-0.07';'3.720';0.0
'-0.07';'3.720';0.0
'-0.07';'3.720';0.0
'-0.07';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.720';0.0
'-0.06';'3.777';0.0
'-0.06';'3.777';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.744';0.0
'-0.07';'3.785';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
'-0.08';'3.736';0.0
